Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,125000,,331822,,,0
HS,2014,201409,September 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,75000,,229069,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,979919,,1754699,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,579,Norway,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,123,,3080,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2122,,43337,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,971128,,1642990,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4596,,51424,,,0
HS,2014,201410,October 2014,4,0,1,Imports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1950,,13867,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,29707,,38176,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,33710,,149011,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,37770,,220534,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,899,"Areas, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1650,,1789,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,50929,,254513,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,29640,,40022,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,162000,,480095,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,620,Portugal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,24125,,93742,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,840000,,1384014,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,7476899,,15904307,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,75000,,215252,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,175000,,463309,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,16465,,65129,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,700,,3428,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,792,,5139,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3825400,,7193178,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,400,Jordan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,620,,3387,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,339040,,872733,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,414,Kuwait,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,48,,249,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,300000,,705951,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27000,,74782,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,534,,4223,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,480,Mauritius,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3974,,7983,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1388000,,3507846,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,105295,,90219,,,0
HS,2014,201410,October 2014,4,0,2,Exports,699,India,,528,Netherlands,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,9500,,29605,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,995493,,1852285,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1233,,51228,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,579,Norway,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,506,,6930,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,208,Denmark,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,9922,,147852,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2480,,14909,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,975080,,1577743,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,3600,,25576,,,0
HS,2014,201411,November 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2672,,28046,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,15,,39,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,7075,,51220,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,25000,,74835,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,12584,,75817,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4007000,,7663332,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,96000,,236736,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,275000,,634684,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,46000,,69208,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1826,,14368,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,903000,,1633988,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6525924,,13334054,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,150000,,344438,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,75000,,192679,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,512,Oman,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,12040,,11078,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,47500,,36785,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,620,Portugal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,38520,,151480,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,635000,,1257516,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,47640,,238296,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,24425,,50029,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,27000,,80832,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,35449,,138184,,,0
HS,2014,201411,November 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,59850,,378509,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,833858,,1364017,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,788320,,1215291,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,19753,,39411,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,2270,,14483,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1065,,6062,,,0
HS,2014,201412,December 2014,4,0,1,Imports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,22450,,88770,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,842,United States of America,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,125925,,812432,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,6480,,26342,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,500,,4971,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,764,Thailand,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,28000,,25296,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,24000,,45230,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,724,Spain,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,79855,,400004,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,7352033,,15722054,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,112,Belarus,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,50000,,82067,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,156,China,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,178000,,469431,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,203,Czech Rep.,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,275,,3218,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,251,France,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,5811,,28332,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,276,Germany,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,814,,6933,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,344,"China, Hong Kong SAR",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,47000,,147524,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,381,Italy,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1761,,12988,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4946417,,9406030,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,410,Rep. of Korea,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,265520,,612706,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,440,Lithuania,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,400000,,931888,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,458,Malaysia,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,213000,,444169,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,462,Maldives,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1000,,7861,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,480,Mauritius,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4825,,17865,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,490,"Other Asia, nes",,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,502800,,1274136,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,524,Nepal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,75050,,55564,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,620,Portugal,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,15000,,56013,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,643,Russian Federation,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,193000,,339604,,,0
HS,2014,201412,December 2014,4,0,2,Exports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,187000,,511451,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,826,United Kingdom,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1702,,13462,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,0,World,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,419291,,711626,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,702,Singapore,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,1250,,12561,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,784,United Arab Emirates,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,4300,,27511,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,704,Viet Nam,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,411536,,651805,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,579,Norway,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,33,,655,,,0
HS,2014,201404,April 2014,4,0,1,Imports,699,India,,392,Japan,,,,,,,,,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",0,,,,,,470,,5632,,,0
